Cache Name, Trace File, Total Off-Node Memory Usage, Total Accesses, DRAM Accesses, Overall latency, #NFM nodes, #Backing Store nodes, NFM Utilization, Backing Store Utilization, NFM Hit Rate, Backing Store Hit Rate, NFM hits, Backing Store hits, NFM Misses, Backing Store Misses, Cluster Candidates Created, Candidate Promotion Rate
OCS cache with conservative clustering and random replacement for both NFM and backing stores,/tmp/db-ubmark-trace/query_range_scan_scale_1_rngseed_0_catalog_sales_ubmark_1000_n2-standard-16.csv,1089536,1161679,468981,TODO,27,212,0.176139,0.329108,0.636032,0.787763,130143,301176,74474,81142,60533,0.000446038
OCS cache with liberal clustering and random replacement for both NFM and backing stores,/tmp/db-ubmark-trace/query_range_scan_scale_1_rngseed_0_catalog_sales_ubmark_1000_n2-standard-16.csv,1306624,1291575,468981,TODO,64,191,0.214276,0.251518,0.489348,0.76294,135429,247845,141325,77010,161362,0.000396624
OCS cache with conservative clustering and clock replacement for both NFM and backing stores,/tmp/db-ubmark-trace/query_range_scan_scale_1_rngseed_0_catalog_sales_ubmark_1000_n2-standard-16.csv,1114112,1184080,468981,TODO,30,212,0.191934,0.319368,0.585541,0.793472,133073,300057,94192,78100,60456,0.000496229
OCS cache with liberal clustering and clock replacement for both NFM and backing stores,/tmp/db-ubmark-trace/query_range_scan_scale_1_rngseed_0_catalog_sales_ubmark_1000_n2-standard-16.csv,1306624,1291583,468981,TODO,64,191,0.216992,0.251281,0.501868,0.769502,140655,249742,139608,74808,161305,0.000396764
Pure Far-Memory Cache with random replacement,/tmp/db-ubmark-trace/query_range_scan_scale_1_rngseed_0_catalog_sales_ubmark_1000_n2-standard-16.csv,929792,1000299,468981,TODO,0,227,0,0.530971,0,0.77058,0,409278,0,121852,0,0
Pure Far-Memory Cache with clock replacement,/tmp/db-ubmark-trace/query_range_scan_scale_1_rngseed_0_catalog_sales_ubmark_1000_n2-standard-16.csv,929792,1000299,468981,TODO,0,227,0,0.530976,0,0.782251,0,415481,0,115654,0,0
