Cache Name, Trace File, Total Off-Node Memory Usage, Total Accesses, DRAM Accesses, Overall latency, #NFM nodes, #Backing Store nodes, NFM Utilization, Backing Store Utilization, NFM Hit Rate, Backing Store Hit Rate, NFM hits, Backing Store hits, NFM Misses, Backing Store Misses, Cluster Candidates Created, Candidate Promotion Rate
OCS cache with conservative clustering and random replacement for both NFM and backing stores,/tmp/db-ubmark-trace/query_cross_join_scale_1_rngseed_0_catalog_sales_ubmark_10000_n2-standard-16.csv,1089536,1163594,469010,TODO,27,212,0.176435,0.327941,0.633686,0.787392,130095,300461,75204,81129,60516,0.000446163
OCS cache with liberal clustering and random replacement for both NFM and backing stores,/tmp/db-ubmark-trace/query_cross_join_scale_1_rngseed_0_catalog_sales_ubmark_10000_n2-standard-16.csv,1306624,1291658,469010,TODO,64,191,0.214325,0.251456,0.489595,0.764073,135537,248167,141298,76628,161343,0.00039667
OCS cache with conservative clustering and clock replacement for both NFM and backing stores,/tmp/db-ubmark-trace/query_cross_join_scale_1_rngseed_0_catalog_sales_ubmark_10000_n2-standard-16.csv,1114112,1184110,469010,TODO,30,212,0.191938,0.319341,0.5855,0.793542,133070,300066,94206,78069,60443,0.000496335
OCS cache with liberal clustering and clock replacement for both NFM and backing stores,/tmp/db-ubmark-trace/query_cross_join_scale_1_rngseed_0_catalog_sales_ubmark_10000_n2-standard-16.csv,1306624,1291641,469010,TODO,64,191,0.217008,0.25123,0.501727,0.769577,140632,249727,139664,74772,161268,0.000396855
Pure Far-Memory Cache with random replacement,/tmp/db-ubmark-trace/query_cross_join_scale_1_rngseed_0_catalog_sales_ubmark_10000_n2-standard-16.csv,929792,1000299,469010,TODO,0,227,0,0.530942,0,0.771993,0,410006,0,121095,0,0
Pure Far-Memory Cache with clock replacement,/tmp/db-ubmark-trace/query_cross_join_scale_1_rngseed_0_catalog_sales_ubmark_10000_n2-standard-16.csv,929792,1000299,469010,TODO,0,227,0,0.530947,0,0.782309,0,415489,0,115617,0,0
