Cache Name, Trace File, Total Off-Node Memory Usage, Total Accesses, DRAM Accesses, Overall latency, #NFM nodes, #Backing Store nodes, NFM Utilization, Backing Store Utilization, NFM Hit Rate, Backing Store Hit Rate, NFM hits, Backing Store hits, NFM Misses, Backing Store Misses, Cluster Candidates Created, Candidate Promotion Rate
OCS cache with conservative clustering and random replacement for both NFM and backing stores,/tmp/db-ubmark-trace/query_full_scan_scale_1_rngseed_0_catalog_sales_ubmark_1000_n2-standard-16.csv,1060864,1161757,470040,TODO,24,211,0.175677,0.328227,0.636692,0.78693,129945,300072,74149,81248,60764,0.000394971
OCS cache with liberal clustering and random replacement for both NFM and backing stores,/tmp/db-ubmark-trace/query_full_scan_scale_1_rngseed_0_catalog_sales_ubmark_1000_n2-standard-16.csv,1306624,1287880,470040,TODO,64,191,0.212739,0.252871,0.490346,0.762964,134346,248473,139636,77195,161944,0.000395198
OCS cache with conservative clustering and clock replacement for both NFM and backing stores,/tmp/db-ubmark-trace/query_full_scan_scale_1_rngseed_0_catalog_sales_ubmark_1000_n2-standard-16.csv,1093632,1184016,470040,TODO,28,211,0.190604,0.319847,0.578005,0.792521,130443,300131,95235,78573,60748,0.000460921
OCS cache with liberal clustering and clock replacement for both NFM and backing stores,/tmp/db-ubmark-trace/query_full_scan_scale_1_rngseed_0_catalog_sales_ubmark_1000_n2-standard-16.csv,1306624,1287879,470040,TODO,64,191,0.215446,0.252653,0.502885,0.768648,139535,250108,137934,75279,161945,0.000395196
Pure Far-Memory Cache with random replacement,/tmp/db-ubmark-trace/query_full_scan_scale_1_rngseed_0_catalog_sales_ubmark_1000_n2-standard-16.csv,925696,1000295,470040,TODO,0,226,0,0.529906,0,0.770329,0,408322,0,121740,0,0
Pure Far-Memory Cache with clock replacement,/tmp/db-ubmark-trace/query_full_scan_scale_1_rngseed_0_catalog_sales_ubmark_1000_n2-standard-16.csv,925696,1000295,470040,TODO,0,226,0,0.529918,0,0.780821,0,413893,0,116181,0,0
