Cache Name, Trace File, Total Off-Node Memory Usage, Total Accesses, DRAM Accesses, Overall latency, #NFM nodes, #Backing Store nodes, NFM Utilization, Backing Store Utilization, NFM Hit Rate, Backing Store Hit Rate, NFM hits, Backing Store hits, NFM Misses, Backing Store Misses, Cluster Candidates Created, Candidate Promotion Rate
OCS cache with random conservative replacement for both NFM and backing store,/tmp/tpcds-trace/query_50_scale_1_rngseed_0_n2-standard-16.csv,1007616,653498,534935,TODO,20,206,0.281458,0.516598,0.365989,0.7891,67317,266397,116615,71199,54386,0.000367742
OCS cache with random liberal replacement for both NFM and backing store,/tmp/tpcds-trace/query_50_scale_1_rngseed_0_n2-standard-16.csv,1277952,674917,534935,TODO,63,186,0.298486,0.459618,0.474741,0.774877,95638,240370,105815,69834,150691,0.000418074
OCS cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_50_scale_1_rngseed_0_n2-standard-16.csv,1298432,1104729,534935,TODO,56,205,0.568665,0.305653,0.12353,0.793025,77604,267776,550617,69888,154709,0.00036197
Pure Far-Memory Cache with random replacement,/tmp/tpcds-trace/query_50_scale_1_rngseed_0_n2-standard-16.csv,1597440,1002416,0,TODO,0,390,0,0.998505,0,0.828045,0,828804,0,172113,0,0
Far Memory cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_50_scale_1_rngseed_0_n2-standard-16.csv,1597440,1002416,0,TODO,0,390,0,0.998779,0,0.837457,0,838455,0,162737,0,0
