Cache Name, Trace File, Total Off-Node Memory Usage, Total Accesses, DRAM Accesses, Overall latency, #NFM nodes, #Backing Store nodes, NFM Utilization, Backing Store Utilization, NFM Hit Rate, Backing Store Hit Rate, NFM hits, Backing Store hits, NFM Misses, Backing Store Misses, Cluster Candidates Created, Candidate Promotion Rate
OCS cache with random conservative replacement for both NFM and backing store,/tmp/tpcds-trace/query_91_scale_1_rngseed_0_n2-standard-16.csv,700416,74017,926367,TODO,5,161,0.0050664,0.994812,0.981333,0.896785,368,66033,7,7600,4201,0.00119019
OCS cache with random liberal replacement for both NFM and backing store,/tmp/tpcds-trace/query_91_scale_1_rngseed_0_n2-standard-16.csv,897024,111089,926367,TODO,45,129,0.375663,0.360621,0.72841,0.83288,30398,33366,11334,6695,18698,0.00240667
OCS cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_91_scale_1_rngseed_0_n2-standard-16.csv,708608,75182,926367,TODO,7,159,0.032827,0.96696,0.994733,0.898635,2455,65329,13,7369,19315,0.000362413
Pure Far-Memory Cache with random replacement,/tmp/tpcds-trace/query_91_scale_1_rngseed_0_n2-standard-16.csv,1597440,1000792,0,TODO,0,390,0,0.999561,0,0.833123,0,833417,0,166936,0,0
Far Memory cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_91_scale_1_rngseed_0_n2-standard-16.csv,1597440,1000792,0,TODO,0,390,0,0.999597,0,0.840845,0,841172,0,159217,0,0
