Cache Name, Trace File, Total Off-Node Memory Usage, Total Accesses, DRAM Accesses, Overall latency, #NFM nodes, #Backing Store nodes, NFM Utilization, Backing Store Utilization, NFM Hit Rate, Backing Store Hit Rate, NFM hits, Backing Store hits, NFM Misses, Backing Store Misses, Cluster Candidates Created, Candidate Promotion Rate
OCS cache with random conservative replacement for both NFM and backing store,/tmp/db-ubmark-trace/query_range_scan_scale_1_rngseed_0_catalog_sales_ubmark_10000_n2-standard-16.csv,0,0,1000000,TODO,0,0,-nan,-nan,0,0,0,0,0,0,0,0
OCS cache with random liberal replacement for both NFM and backing store,/tmp/db-ubmark-trace/query_range_scan_scale_1_rngseed_0_catalog_sales_ubmark_10000_n2-standard-16.csv,0,0,1000000,TODO,0,0,-nan,-nan,0,0,0,0,0,0,0,0
OCS cache with clock replacement for both NFM and backing store,/tmp/db-ubmark-trace/query_range_scan_scale_1_rngseed_0_catalog_sales_ubmark_10000_n2-standard-16.csv,0,0,1000000,TODO,0,0,-nan,-nan,0,0,0,0,0,0,0,0
Pure Far-Memory Cache with random replacement,/tmp/db-ubmark-trace/query_range_scan_scale_1_rngseed_0_catalog_sales_ubmark_10000_n2-standard-16.csv,962560,1000606,0,TODO,0,235,0,0.999612,0,0.821848,0,822027,0,178191,0,0
Far Memory cache with clock replacement for both NFM and backing store,/tmp/db-ubmark-trace/query_range_scan_scale_1_rngseed_0_catalog_sales_ubmark_10000_n2-standard-16.csv,962560,1000606,0,TODO,0,235,0,0.999632,0,0.829039,0,829236,0,171002,0,0
