Cache Name, Trace File, Total Off-Node Memory Usage, Total Accesses, DRAM Accesses, Overall latency, #NFM nodes, #Backing Store nodes, NFM Utilization, Backing Store Utilization, NFM Hit Rate, Backing Store Hit Rate, NFM hits, Backing Store hits, NFM Misses, Backing Store Misses, Cluster Candidates Created, Candidate Promotion Rate
OCS cache with random conservative replacement for both NFM and backing store,/tmp/tpcds-trace/query_81_scale_1_rngseed_0_n2-standard-16.csv,696320,73369,927015,TODO,5,160,0.00511115,0.994766,0.981333,0.897815,368,65527,7,7458,4119,0.00121389
OCS cache with random liberal replacement for both NFM and backing store,/tmp/tpcds-trace/query_81_scale_1_rngseed_0_n2-standard-16.csv,892928,110207,927015,TODO,45,128,0.376301,0.360032,0.728967,0.832754,30231,33042,11240,6636,18528,0.00242876
OCS cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_81_scale_1_rngseed_0_n2-standard-16.csv,704512,74532,927015,TODO,7,158,0.0330596,0.966726,0.994724,0.899628,2451,64820,13,7232,19109,0.00036632
Pure Far-Memory Cache with random replacement,/tmp/tpcds-trace/query_81_scale_1_rngseed_0_n2-standard-16.csv,1601536,1000435,0,TODO,0,391,0,0.999757,0,0.834304,0,834464,0,165728,0,0
Far Memory cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_81_scale_1_rngseed_0_n2-standard-16.csv,1601536,1000435,0,TODO,0,391,0,0.99979,0,0.841597,0,841786,0,158439,0,0
