Cache Name, Trace File, Total Off-Node Memory Usage, Total Accesses, DRAM Accesses, Overall latency, #NFM nodes, #Backing Store nodes, NFM Utilization, Backing Store Utilization, NFM Hit Rate, Backing Store Hit Rate, NFM hits, Backing Store hits, NFM Misses, Backing Store Misses, Cluster Candidates Created, Candidate Promotion Rate
OCS cache with random conservative replacement for both NFM and backing store,/tmp/tpcds-trace/query_9_scale_1_rngseed_0_n2-standard-16.csv,1007616,653536,534937,TODO,20,206,0.281758,0.516506,0.365767,0.78863,67352,266206,116787,71349,54430,0.000367444
OCS cache with random liberal replacement for both NFM and backing store,/tmp/tpcds-trace/query_9_scale_1_rngseed_0_n2-standard-16.csv,1269760,674958,534937,TODO,62,186,0.298553,0.459442,0.475101,0.773989,95738,240017,105773,70087,150700,0.000411413
OCS cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_9_scale_1_rngseed_0_n2-standard-16.csv,1298432,1094698,534937,TODO,56,205,0.564648,0.308454,0.125652,0.793143,77668,267816,540451,69848,154706,0.000361977
Pure Far-Memory Cache with random replacement,/tmp/tpcds-trace/query_9_scale_1_rngseed_0_n2-standard-16.csv,1597440,1003028,0,TODO,0,390,0,0.998061,0,0.828521,0,829418,0,171665,0,0
Far Memory cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_9_scale_1_rngseed_0_n2-standard-16.csv,1597440,1003028,0,TODO,0,390,0,0.998114,0,0.837314,0,838265,0,162871,0,0
