Cache Name, Trace File, Total Off-Node Memory Usage, Total Accesses, DRAM Accesses, Overall latency, #NFM nodes, #Backing Store nodes, NFM Utilization, Backing Store Utilization, NFM Hit Rate, Backing Store Hit Rate, NFM hits, Backing Store hits, NFM Misses, Backing Store Misses, Cluster Candidates Created, Candidate Promotion Rate
OCS cache with random conservative replacement for both NFM and backing store,/tmp/tpcds-trace/query_26_scale_1_rngseed_0_n2-standard-16.csv,1708032,727396,461359,TODO,25,367,0.253473,0.565306,0.366823,0.808113,67633,332297,116742,78904,58567,0.000426862
OCS cache with random liberal replacement for both NFM and backing store,/tmp/tpcds-trace/query_26_scale_1_rngseed_0_n2-standard-16.csv,2174976,785953,461359,TODO,108,315,0.309421,0.445404,0.518693,0.781882,126141,273711,117049,76356,169289,0.000637962
OCS cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_26_scale_1_rngseed_0_n2-standard-16.csv,2007040,1169369,461359,TODO,63,364,0.530324,0.350927,0.129192,0.811786,80118,333127,540027,77236,173994,0.000362081
Pure Far-Memory Cache with random replacement,/tmp/tpcds-trace/query_26_scale_1_rngseed_0_n2-standard-16.csv,1597440,1000437,0,TODO,0,390,0,0.999719,0,0.832942,0,833072,0,167084,0,0
Far Memory cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_26_scale_1_rngseed_0_n2-standard-16.csv,1597440,1000437,0,TODO,0,390,0,0.999725,0,0.840875,0,841011,0,159151,0,0
