Cache Name, Trace File, Total Off-Node Memory Usage, Total Accesses, DRAM Accesses, Overall latency, #NFM nodes, #Backing Store nodes, NFM Utilization, Backing Store Utilization, NFM Hit Rate, Backing Store Hit Rate, NFM hits, Backing Store hits, NFM Misses, Backing Store Misses, Cluster Candidates Created, Candidate Promotion Rate
OCS cache with random conservative replacement for both NFM and backing store,/tmp/tpcds-trace/query_32_scale_1_rngseed_0_n2-standard-16.csv,1703936,727826,461400,TODO,25,366,0.253767,0.564572,0.366441,0.807807,67681,331936,117017,78974,58611,0.000426541
OCS cache with random liberal replacement for both NFM and backing store,/tmp/tpcds-trace/query_32_scale_1_rngseed_0_n2-standard-16.csv,2170880,786383,461400,TODO,108,314,0.309703,0.44518,0.517798,0.781668,126107,273648,117438,76434,169355,0.000637714
OCS cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_32_scale_1_rngseed_0_n2-standard-16.csv,2002944,1172112,461400,TODO,63,363,0.531379,0.349889,0.128724,0.811682,80174,332878,542662,77231,174018,0.000362032
Pure Far-Memory Cache with random replacement,/tmp/tpcds-trace/query_32_scale_1_rngseed_0_n2-standard-16.csv,1597440,1000348,0,TODO,0,390,0,0.999827,0,0.833624,0,833770,0,166405,0,0
Far Memory cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_32_scale_1_rngseed_0_n2-standard-16.csv,1597440,1000348,0,TODO,0,390,0,0.99987,0,0.841807,0,841991,0,158227,0,0
