Cache Name, Trace File, Total Off-Node Memory Usage, Total Accesses, DRAM Accesses, Overall latency, #NFM nodes, #Backing Store nodes, NFM Utilization, Backing Store Utilization, NFM Hit Rate, Backing Store Hit Rate, NFM hits, Backing Store hits, NFM Misses, Backing Store Misses, Cluster Candidates Created, Candidate Promotion Rate
OCS cache with random conservative replacement for both NFM and backing store,/tmp/tpcds-trace/query_82_scale_1_rngseed_0_n2-standard-16.csv,1708032,727455,461346,TODO,25,367,0.253489,0.56522,0.366807,0.807932,67640,332199,116762,78973,58571,0.000426832
OCS cache with random liberal replacement for both NFM and backing store,/tmp/tpcds-trace/query_82_scale_1_rngseed_0_n2-standard-16.csv,2174976,786019,461346,TODO,108,315,0.309551,0.445376,0.518661,0.78188,126197,273716,117116,76358,169299,0.000637925
OCS cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_82_scale_1_rngseed_0_n2-standard-16.csv,2007040,1169634,461346,TODO,63,364,0.530419,0.350836,0.129151,0.811792,80125,333119,540271,77231,173995,0.000362079
Pure Far-Memory Cache with random replacement,/tmp/tpcds-trace/query_82_scale_1_rngseed_0_n2-standard-16.csv,1597440,1001866,0,TODO,0,390,0,0.99893,0,0.828732,0,829390,0,171404,0,0
Far Memory cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_82_scale_1_rngseed_0_n2-standard-16.csv,1597440,1001866,0,TODO,0,390,0,0.998867,0,0.838,0,838613,0,162118,0,0
