Cache Name, Trace File, Total Off-Node Memory Usage, Total Accesses, DRAM Accesses, Overall latency, #NFM nodes, #Backing Store nodes, NFM Utilization, Backing Store Utilization, NFM Hit Rate, Backing Store Hit Rate, NFM hits, Backing Store hits, NFM Misses, Backing Store Misses, Cluster Candidates Created, Candidate Promotion Rate
OCS cache with random conservative replacement for both NFM and backing store,/tmp/tpcds-trace/query_1_scale_1_rngseed_0_n2-standard-16.csv,700416,74113,926271,TODO,5,161,0.00505984,0.994819,0.981333,0.896567,368,66103,7,7626,4215,0.00118624
OCS cache with random liberal replacement for both NFM and backing store,/tmp/tpcds-trace/query_1_scale_1_rngseed_0_n2-standard-16.csv,897024,111233,926271,TODO,45,129,0.375212,0.360981,0.727765,0.830747,30374,33357,11362,6796,18744,0.00240077
OCS cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_1_scale_1_rngseed_0_n2-standard-16.csv,708608,75278,926271,TODO,7,159,0.0327851,0.967002,0.994733,0.898384,2455,65397,13,7397,19345,0.000361851
Pure Far-Memory Cache with random replacement,/tmp/tpcds-trace/query_1_scale_1_rngseed_0_n2-standard-16.csv,1597440,1000260,0,TODO,0,390,0,0.999849,0,0.833578,0,833669,0,166440,0,0
Far Memory cache with clock replacement for both NFM and backing store,/tmp/tpcds-trace/query_1_scale_1_rngseed_0_n2-standard-16.csv,1597440,1000260,0,TODO,0,390,0,0.999873,0,0.841269,0,841381,0,158752,0,0
